source,target
ElementaryLand,305412482741043200
ElementaryLand,727187922440290386
ElementaryLand,675846415322316811
ElementaryLand,402508984084332545
ElementaryLand,310674020548739073
ElementaryLand,272329962927947776
ElementaryLand,653301133766295553
ElementaryLand,397820696513871878
ElementaryLand,366220709199872011
ElementaryLand,366612431180660739
ElementaryLand,383953029004525569
ElementaryLand,366614924690194452
ElementaryLand,430343961643843584
ElementaryLand,234386048803667968
ElementaryLand,261124832085803008
ElementaryLand,680095747945005167
ElementaryLand,188290929038327808
ElementaryLand,293429247987548161
ElementaryLand,745037057386348575
ElementaryLand,302898450242994178
ElementaryLand,639885129183002654
ElementaryLand,158150279831879680
ElementaryLand,299493896109424640
ElementaryLand,304868399492759553
ElementaryLand,312930123235983361
ElementaryLand,319724705131266048
ElementaryLand,712983027634143244
ElementaryLand,253608893148692480
ElementaryLand,522359210844094479
ElementaryLand,335527815225016321
ElementaryLand,181722644805058561
ElementaryLand,709593968454926356
ElementaryLand,621010241911390229
ElementaryLand,610499076638638090
ElementaryLand,696457733762842805
ElementaryLand,539752682517430273
ElementaryLand,224970428123316226
ElementaryLand,302850633160065024
ElementaryLand,156452152733204480
ElementaryLand,708408616331378738
ElementaryLand,282540431504572416
ElementaryLand,288703873273561089
ElementaryLand,548551538487066629
ElementaryLand,493807275618861068
ElementaryLand,261107665285939201
ElementaryLand,395502440385871873
ElementaryLand,387253797078040577
ElementaryLand,404707013659066388
ElementaryLand,183280912035741696
ElementaryLand,726397553993842748
ElementaryLand,229076772778409984
ElementaryLand,286491620604641282
ElementaryLand,466714776089919488
ElementaryLand,671083444033552415
ElementaryLand,341993708624805888
ElementaryLand,489606195603177482
ElementaryLand,510137376199409664
ElementaryLand,712581537731969136
ElementaryLand,145575370022846464
ElementaryLand,383681401171738634
ElementaryLand,186131703633412097
ElementaryLand,616200916726579212
ElementaryLand,281457045272526849
ElementaryLand,580274372695162891
ElementaryLand,596746667383062558
ElementaryLand,255421880792645633
ElementaryLand,457292929699151874
ElementaryLand,594218219171217421
ElementaryLand,331136142575403009
ElementaryLand,666208992707477524
ElementaryLand,439468290197291018
ElementaryLand,360896718969241621
ElementaryLand,636195264570458123
ElementaryLand,437342188439863296
ElementaryLand,731797858596159530
ElementaryLand,418484078799749120
ElementaryLand,228931138163310593
ElementaryLand,709338266180124692
ElementaryLand,392737474562228226
ElementaryLand,769627185723605013
ElementaryLand,384763364334895104
ElementaryLand,769603201581973515
ElementaryLand,254965647832907777
ElementaryLand,692566396244328499
ElementaryLand,333959796980187137
ElementaryLand,720750600014397612
ElementaryLand,331136156550955008
ElementaryLand,554993019934212096
ElementaryLand,555289043374702592
ElementaryLand,632644061031038996
ElementaryLand,613446532175364106
ElementaryLand,694152644062609419
ElementaryLand,513763967236177952
ElementaryLand,562669429255569408
ElementaryLand,469545107117441034
ElementaryLand,483897532951560217
ElementaryLand,477163928812519469
ElementaryLand,175659273315942400
ElementaryLand,678233132977356820
ElementaryLand,591636677550931970
ElementaryLand,420176498465570817
ElementaryLand,376339406203781138
ElementaryLand,379318456945999872
ElementaryLand,643835326485233716
ElementaryLand,210740206154809344
ElementaryLand,421245210220298240
ElementaryLand,552550090796171265
ElementaryLand,380813308502081537
ElementaryLand,599256251616067601
ElementaryLand,414008678153191434
ElementaryLand,374933480263516160
ElementaryLand,635465789096460324
ElementaryLand,400339020510396428
